StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Introduction,Q2,Q3,Q3_5_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q7,Q7_12_TEXT,Q11,Q14,Q15,Q8,Q16,Q17,Q18,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-1-3-1,F-1-3-2,F-1-3-3,F-1-4-1,F-1-4-2,F-1-4-3,F-1-5-1,F-1-5-2,F-1-5-3,F-1-6-1,F-1-6-2,F-1-6-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-2-3-1,F-2-3-2,F-2-3-3,F-2-4-1,F-2-4-2,F-2-4-3,F-2-5-1,F-2-5-2,F-2-5-3,F-2-6-1,F-2-6-2,F-2-6-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3,F-3-3-1,F-3-3-2,F-3-3-3,F-3-4-1,F-3-4-2,F-3-4-3,F-3-5-1,F-3-5-2,F-3-5-3,F-3-6-1,F-3-6-2,F-3-6-3,F-4-1,F-4-1-1,F-4-2,F-4-1-2,F-4-3,F-4-1-3,F-4-2-1,F-4-2-2,F-4-2-3,F-4-3-1,F-4-3-2,F-4-3-3,F-4-4-1,F-4-4-2,F-4-4-3,F-4-5-1,F-4-5-2,F-4-5-3,F-4-6-1,F-4-6-2,F-4-6-3,F-5-1,F-5-1-1,F-5-2,F-5-1-2,F-5-3,F-5-1-3,F-5-2-1,F-5-2-2,F-5-2-3,F-5-3-1,F-5-3-2,F-5-3-3,F-5-4-1,F-5-4-2,F-5-4-3,F-5-5-1,F-5-5-2,F-5-5-3,F-5-6-1,F-5-6-2,F-5-6-3,F-6-1,F-6-1-1,F-6-2,F-6-1-2,F-6-3,F-6-1-3,F-6-2-1,F-6-2-2,F-6-2-3,F-6-3-1,F-6-3-2,F-6-3-3,F-6-4-1,F-6-4-2,F-6-4-3,F-6-5-1,F-6-5-2,F-6-5-3,F-6-6-1,F-6-6-2,F-6-6-3
2023-04-08 21:13:35,2023-04-08 21:15:33,IP Address,98.42.74.164,100,117,True,2023-04-08 21:15:33,R_e9BOvxHOdx0Y8Wl,,,,,37.7506,-122.4121,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Female,,Asian,,"Yes, employed off campus",94110,"BART,Walk,Carpool",,Walk,Walk,Walk,No,Walk,Walk,Walk,Travel Time,5,Waiting or Parking Time,10,Travel Cost,2,35,0,6,45,10,8,40,10,9,20,15,6,35,5,10,Travel Time,25,Waiting or Parking Time,5,Travel Cost,2,5,10,6,40,0,2,10,0,8,45,0,7,5,20,8,Travel Time,10,Waiting or Parking Time,20,Travel Cost,1,10,0,7,40,5,2,20,15,3,25,10,7,40,5,7,Travel Time,10,Waiting or Parking Time,0,Travel Cost,3,5,10,4,10,5,3,10,10,6,10,10,2,40,5,8,Travel Time,10,Waiting or Parking Time,5,Travel Cost,8,5,5,4,10,0,8,35,10,4,30,15,4,15,5,5,Travel Time,20,Waiting or Parking Time,10,Travel Cost,1,25,10,1,35,15,6,45,10,5,25,10,6,5,10,3
2023-04-08 21:31:31,2023-04-08 21:36:12,IP Address,76.126.176.169,100,281,True,2023-04-08 21:36:12,R_2tlPhb6sE3aK7Kn,,,,,37.8919,-122.2636,anonymous,EN,"Yes, I consent",Graduate student,Female,,Hispanic or Latinx,,"Yes, employed on campus as a student",94710,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",,Bus,Bike or Scooter,Bus,Yes,Bike or Scooter,Bus,Walk,Travel Time,40,Waiting or Parking Time,5,Travel Cost,4,10,10,10,15,0,2,15,0,2,40,5,7,40,5,9,Travel Time,25,Waiting or Parking Time,10,Travel Cost,2,20,5,1,35,5,1,20,15,9,30,5,8,20,5,5,Travel Time,45,Waiting or Parking Time,5,Travel Cost,4,20,0,2,5,5,3,15,10,7,15,15,5,30,15,3,Travel Time,45,Waiting or Parking Time,0,Travel Cost,8,5,20,6,45,10,8,15,10,5,30,15,5,20,0,8,Travel Time,35,Waiting or Parking Time,0,Travel Cost,3,40,10,1,10,10,10,20,15,7,40,5,6,10,15,8,Travel Time,15,Waiting or Parking Time,5,Travel Cost,2,15,10,6,25,0,10,35,5,2,25,15,4,25,20,5
2023-04-09 11:53:02,2023-04-09 12:26:41,IP Address,67.188.174.56,100,2018,True,2023-04-09 12:26:42,R_3EfLWMl0Xxk5NBg,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Undergraduate student,Female,,White,,"Yes, employed off campus",94704,"AC Transit,Walk,Personal bike",,Bike or Scooter,Bike or Scooter,Bike or Scooter,No,Walk,Bike or Scooter,"Rail (BART, Caltrain)",Travel Time,15,Waiting or Parking Time,10,Travel Cost,4,5,15,5,5,10,5,40,5,5,10,10,9,30,5,9,Travel Time,40,Waiting or Parking Time,10,Travel Cost,6,30,20,5,30,10,9,30,5,7,5,5,5,35,0,4,Travel Time,45,Waiting or Parking Time,5,Travel Cost,8,35,15,8,35,0,6,45,5,6,10,5,10,10,20,7,Travel Time,10,Waiting or Parking Time,5,Travel Cost,6,10,15,5,30,10,1,20,0,6,25,20,8,10,10,6,Travel Time,25,Waiting or Parking Time,10,Travel Cost,2,25,0,8,40,5,9,30,15,1,5,15,8,10,5,9,Travel Time,30,Waiting or Parking Time,5,Travel Cost,2,25,20,6,25,0,9,15,5,7,15,10,5,15,10,7
2023-04-09 13:05:57,2023-04-09 13:09:32,IP Address,174.194.203.202,100,214,True,2023-04-09 13:09:33,R_3hEF9Yk6bxPlHcN,,,,,37.9448,-122.0279,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed off campus,Yes, employed on campus as a student",94609,"AC Transit,BART,Walk,Personal bike,Shared micromobility (ex: Bay Wheels, Veo, Spin)",,Walk,Bike or Scooter,Bike or Scooter,No,Walk,Bike or Scooter,Bike or Scooter,Travel Time,15,Waiting or Parking Time,0,Travel Cost,8,15,5,9,35,10,1,30,20,7,15,0,6,30,10,7,Travel Time,35,Waiting or Parking Time,5,Travel Cost,4,25,20,1,20,20,7,30,15,4,30,0,9,5,20,7,Travel Time,15,Waiting or Parking Time,0,Travel Cost,5,5,10,4,10,15,1,20,10,1,30,0,5,20,10,1,Travel Time,10,Waiting or Parking Time,5,Travel Cost,5,20,15,9,30,10,7,40,5,5,25,15,3,20,20,8,Travel Time,25,Waiting or Parking Time,15,Travel Cost,7,10,10,6,30,15,8,25,10,5,20,5,8,30,15,6,Travel Time,40,Waiting or Parking Time,5,Travel Cost,1,5,5,7,10,15,7,40,0,2,10,10,5,35,0,4
2023-04-09 13:20:06,2023-04-09 13:23:52,IP Address,136.152.143.76,100,226,True,2023-04-09 13:23:53,R_PummYrwPcWtp24V,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Female,,"White,Asian",,"Yes, employed on campus as a student",94609,"AC Transit,BART,Walk,Personal bike,Drive alone,Carpool",,Walk,Bus,Walk,No,"Rail (BART, Caltrain)",Walk,Walk,Travel Time,15,Waiting or Parking Time,15,Travel Cost,9,5,5,6,35,0,3,20,0,10,15,20,4,35,10,1,Travel Time,40,Waiting or Parking Time,5,Travel Cost,4,30,10,6,15,0,2,25,10,7,25,5,4,10,10,10,Travel Time,10,Waiting or Parking Time,10,Travel Cost,7,25,20,1,15,15,3,10,10,9,5,10,6,40,10,3,Travel Time,35,Waiting or Parking Time,5,Travel Cost,10,30,15,2,45,0,2,25,15,3,45,0,4,35,5,8,Travel Time,10,Waiting or Parking Time,20,Travel Cost,2,10,10,1,5,15,9,45,0,4,45,10,6,15,0,4,Travel Time,10,Waiting or Parking Time,0,Travel Cost,2,20,15,8,25,5,5,30,10,4,10,15,4,25,15,2
2023-04-09 13:25:46,2023-04-09 13:29:40,IP Address,73.223.67.32,100,234,True,2023-04-09 13:29:41,R_2S6IRsRpnZrWlf3,,,,,37.7833,-122.4952,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Prefer not to say,,White,,"Yes, employed off campus",94115,"BART,Walk,Carpool,Rideshare (ex: Uber, Lyft)",,Bus,Walk,"Rail (BART, Caltrain)",Yes,Walk,Walk,Walk,Travel Time,20,Waiting or Parking Time,15,Travel Cost,7,15,10,5,10,15,8,30,0,5,10,0,9,30,0,4,Travel Time,25,Waiting or Parking Time,0,Travel Cost,8,25,5,1,35,15,7,20,20,7,40,5,6,35,10,1,Travel Time,35,Waiting or Parking Time,0,Travel Cost,8,35,0,3,35,15,1,10,5,2,25,15,9,20,20,7,Travel Time,15,Waiting or Parking Time,5,Travel Cost,9,25,10,4,20,15,6,15,15,7,35,5,8,35,15,5,Travel Time,25,Waiting or Parking Time,10,Travel Cost,1,30,15,5,25,15,6,15,20,1,20,0,10,25,15,2,Travel Time,5,Waiting or Parking Time,10,Travel Cost,6,10,15,2,25,5,8,30,15,2,25,15,7,10,0,8
2023-04-09 13:32:10,2023-04-09 13:34:04,IP Address,98.51.4.172,100,114,True,2023-04-09 13:34:05,R_4PzkVcm7srq1qXn,,,,,37.2821,-121.831,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Female,,Asian,,"Yes, employed off campus",,"AC Transit,BART,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Carpool,Rideshare (ex: Uber, Lyft)",,Walk,Bus,"Rail (BART, Caltrain)",No,Walk,Walk,"Rail (BART, Caltrain)",Travel Time,10,Waiting or Parking Time,5,Travel Cost,1,5,5,3,30,10,8,20,15,5,10,10,8,10,20,5,Travel Time,20,Waiting or Parking Time,0,Travel Cost,10,40,0,2,15,20,4,35,5,4,25,10,1,35,10,5,Travel Time,35,Waiting or Parking Time,5,Travel Cost,6,40,10,5,20,20,8,10,5,2,5,15,5,20,15,8,Travel Time,5,Waiting or Parking Time,5,Travel Cost,6,5,10,8,35,0,10,45,0,3,10,0,9,30,10,10,Travel Time,10,Waiting or Parking Time,5,Travel Cost,8,10,5,5,30,10,10,20,20,5,30,0,9,25,15,7,Travel Time,25,Waiting or Parking Time,5,Travel Cost,9,15,20,5,35,10,1,20,10,1,20,15,9,30,0,3
2023-04-09 14:31:31,2023-04-09 14:34:18,IP Address,73.15.101.54,100,166,True,2023-04-09 14:34:19,R_1rk36WA5MoyTLBW,,,,,37.7825,-122.435,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Female,,Asian,,"Yes, employed off campus",94115,"Drive alone,Carpool,Rideshare (ex: Uber, Lyft)",,Walk,Bus,Walk,No,Walk,Walk,Drive,Travel Time,20,Waiting or Parking Time,10,Travel Cost,8,15,10,3,45,0,5,30,0,4,5,20,8,10,20,4,Travel Time,45,Waiting or Parking Time,10,Travel Cost,2,35,0,7,5,10,8,45,0,4,45,10,3,30,15,9,Travel Time,15,Waiting or Parking Time,0,Travel Cost,3,40,10,2,25,20,1,10,0,7,20,15,7,25,0,5,Travel Time,25,Waiting or Parking Time,20,Travel Cost,4,45,10,3,30,0,2,30,10,4,30,15,1,45,0,5,Travel Time,15,Waiting or Parking Time,15,Travel Cost,2,30,0,10,20,5,4,15,10,3,25,0,9,5,5,7,Travel Time,20,Waiting or Parking Time,5,Travel Cost,8,20,0,9,35,5,8,35,0,4,15,5,10,15,15,1
2023-04-09 14:34:44,2023-04-09 14:37:10,IP Address,172.59.128.5,100,146,True,2023-04-09 14:37:11,R_2tDJulk4MD0hjlA,,,,,37.7794,-122.2178,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Female,,Asian,,No,94115,"Walk,Personal bike,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone,Rideshare (ex: Uber, Lyft)",,Walk,Walk,Walk,No,Walk,Walk,Walk,Travel Time,20,Waiting or Parking Time,5,Travel Cost,3,30,15,2,40,0,9,30,0,5,35,10,1,20,0,8,Travel Time,20,Waiting or Parking Time,20,Travel Cost,5,25,0,6,30,20,7,15,20,7,45,10,8,30,20,1,Travel Time,10,Waiting or Parking Time,20,Travel Cost,6,30,10,3,45,5,3,15,20,6,5,20,3,35,10,8,Travel Time,5,Waiting or Parking Time,15,Travel Cost,6,20,10,3,10,0,8,35,5,4,10,10,2,25,20,5,Travel Time,5,Waiting or Parking Time,5,Travel Cost,2,20,5,3,10,20,6,15,0,2,5,10,6,30,5,7,Travel Time,5,Waiting or Parking Time,10,Travel Cost,4,40,5,3,35,15,4,30,0,2,25,0,9,40,0,6
2023-04-09 22:26:05,2023-04-09 22:39:30,IP Address,135.180.160.91,100,804,True,2023-04-09 22:39:31,R_3kaEapjpUS0sfw0,,,,,37.8637,-122.276,anonymous,EN,"Yes, I consent",Graduate student,Male,,Asian,,"Yes, employed on campus as a student",94703,"AC Transit,Walk,Rideshare (ex: Uber, Lyft)",,Bike or Scooter,Bus,Walk,Yes,Bus,Bike or Scooter,Walk,Travel Time,35,Waiting or Parking Time,15,Travel Cost,6,15,0,6,35,10,6,15,20,7,5,10,7,40,10,6,Travel Time,40,Waiting or Parking Time,10,Travel Cost,7,40,5,9,15,15,2,10,15,4,10,15,9,40,5,5,Travel Time,30,Waiting or Parking Time,15,Travel Cost,3,30,20,5,40,0,9,20,10,4,45,0,3,10,10,9,Travel Time,20,Waiting or Parking Time,20,Travel Cost,5,30,15,6,10,10,1,10,20,4,10,10,3,35,5,5,Travel Time,30,Waiting or Parking Time,20,Travel Cost,3,5,10,6,30,5,10,15,5,3,25,0,5,30,5,6,Travel Time,5,Waiting or Parking Time,15,Travel Cost,9,15,10,8,30,20,7,40,5,7,25,0,9,10,0,6
2023-04-09 23:19:08,2023-04-09 23:19:50,IP Address,67.170.237.123,100,41,True,2023-04-09 23:19:50,R_0oVSwWGzXzFYFyh,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Male,,Asian,,No,,Bear Transit,,Walk,Walk,Walk,Yes,"Rail (BART, Caltrain)","Rail (BART, Caltrain)","Rail (BART, Caltrain)",Travel Time,25,Waiting or Parking Time,20,Travel Cost,6,40,10,8,15,20,1,5,10,9,25,20,2,30,0,8,Travel Time,30,Waiting or Parking Time,5,Travel Cost,2,30,5,1,15,5,7,40,0,7,45,5,8,20,5,1,Travel Time,35,Waiting or Parking Time,0,Travel Cost,5,10,20,6,5,15,4,25,15,6,35,15,6,5,20,8,Travel Time,45,Waiting or Parking Time,5,Travel Cost,8,30,0,2,25,5,7,15,15,6,45,0,8,5,5,9,Travel Time,25,Waiting or Parking Time,0,Travel Cost,6,20,15,9,5,15,4,45,5,5,30,0,8,35,0,5,Travel Time,5,Waiting or Parking Time,5,Travel Cost,3,5,15,2,25,5,10,20,5,2,25,5,9,15,15,9
2023-04-10 00:09:43,2023-04-10 00:12:36,IP Address,23.93.69.64,100,173,True,2023-04-10 00:12:37,R_3V55DcZ6JZ6W317,,,,,37.8767,-122.2676,anonymous,EN,"Yes, I consent",Graduate student,Female,,Asian,,"Yes, employed on campus as a student",94708,"AC Transit,Walk,Shared micromobility (ex: Bay Wheels, Veo, Spin),Drive alone,Rideshare (ex: Uber, Lyft)",,Walk,Bike or Scooter,Walk,Yes,Walk,Walk,Walk,Travel Time,10,Waiting or Parking Time,10,Travel Cost,10,35,5,5,15,15,1,30,5,4,20,5,9,30,0,7,Travel Time,25,Waiting or Parking Time,15,Travel Cost,3,10,10,2,10,15,7,40,0,3,25,20,2,20,15,5,Travel Time,20,Waiting or Parking Time,20,Travel Cost,4,45,0,7,30,5,3,5,5,6,10,15,4,10,5,6,Travel Time,15,Waiting or Parking Time,10,Travel Cost,10,20,5,2,35,10,6,10,5,5,20,15,1,10,0,3,Travel Time,20,Waiting or Parking Time,10,Travel Cost,2,20,10,7,40,10,2,25,0,7,35,0,6,35,0,10,Travel Time,10,Waiting or Parking Time,0,Travel Cost,8,40,0,3,45,0,6,10,20,1,10,20,8,5,20,8
2023-04-10 00:56:45,2023-04-10 00:59:37,IP Address,24.130.157.75,100,172,True,2023-04-10 00:59:38,R_3snnNXfNcdkOsGA,,,,,37.2941,-121.8996,anonymous,EN,"Yes, I consent",Graduate student,Female,,Asian,,No,94709,"BART,Walk,Carpool",,Walk,Walk,"Rail (BART, Caltrain)",No,Bus,Walk,Walk,Travel Time,30,Waiting or Parking Time,15,Travel Cost,7,35,0,5,10,10,8,5,5,4,15,0,6,5,5,3,Travel Time,25,Waiting or Parking Time,5,Travel Cost,1,25,5,10,45,10,5,20,0,9,20,15,8,5,5,9,Travel Time,45,Waiting or Parking Time,5,Travel Cost,1,35,10,9,20,20,7,10,10,3,45,5,7,25,10,4,Travel Time,35,Waiting or Parking Time,0,Travel Cost,10,30,0,3,10,15,6,30,10,2,35,15,4,25,0,4,Travel Time,20,Waiting or Parking Time,20,Travel Cost,1,5,15,9,35,10,9,30,20,8,30,10,7,15,20,5,Travel Time,5,Waiting or Parking Time,20,Travel Cost,5,10,10,9,30,10,4,30,5,5,35,15,8,40,10,7
2023-04-10 08:11:48,2023-04-10 08:14:46,IP Address,192.184.177.209,100,178,True,2023-04-10 08:14:47,R_pAZH41KCpLbO2ZP,,,,,37.7506,-122.4121,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Female,,Middle Eastern or North African,,"Yes, employed off campus",,"BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft),Other (type below)",Muni,Walk,Walk,Walk,No,Bus,Walk,Walk,Travel Time,30,Waiting or Parking Time,15,Travel Cost,7,40,0,7,10,5,5,5,15,2,35,10,7,25,10,4,Travel Time,5,Waiting or Parking Time,5,Travel Cost,3,25,5,9,10,0,8,20,10,10,25,5,7,35,15,7,Travel Time,25,Waiting or Parking Time,5,Travel Cost,8,35,10,9,30,0,6,10,5,1,35,5,1,10,20,3,Travel Time,30,Waiting or Parking Time,0,Travel Cost,4,15,20,7,10,5,10,5,10,8,10,5,10,35,0,9,Travel Time,15,Waiting or Parking Time,10,Travel Cost,6,5,20,2,35,5,8,10,20,4,25,10,3,10,5,7,Travel Time,20,Waiting or Parking Time,15,Travel Cost,7,40,0,8,40,5,3,25,10,7,15,10,10,35,15,2
2023-04-10 08:24:41,2023-04-10 08:28:43,IP Address,73.223.61.145,100,242,True,2023-04-10 08:28:44,R_1gjNB774Bmtd7KE,,,,,37.4775,-122.4505,anonymous,EN,"Yes, I consent",I am not affiliated with UC Berkeley,Male,,Asian,,"Yes, employed off campus",94002,"Walk,Personal bike,Drive alone",,Walk,Bus,Rideshare,No,Bus,Walk,"Rail (BART, Caltrain)",Travel Time,10,Waiting or Parking Time,0,Travel Cost,9,35,15,1,40,10,4,35,15,5,20,5,6,45,10,2,Travel Time,45,Waiting or Parking Time,0,Travel Cost,8,15,15,6,40,5,8,20,15,2,35,0,8,40,5,6,Travel Time,25,Waiting or Parking Time,5,Travel Cost,9,15,15,4,40,0,2,10,15,4,35,5,4,10,10,1,Travel Time,15,Waiting or Parking Time,20,Travel Cost,3,30,15,4,10,10,5,30,0,5,15,15,3,10,15,9,Travel Time,15,Waiting or Parking Time,10,Travel Cost,8,25,10,10,25,5,8,25,5,3,25,10,6,35,10,2,Travel Time,45,Waiting or Parking Time,5,Travel Cost,1,25,5,3,40,5,1,30,10,6,40,5,9,5,10,5
2023-04-10 12:19:44,2023-04-10 12:22:14,IP Address,172.251.127.231,100,149,True,2023-04-10 12:22:14,R_2fLtmn2ZcI3UPy9,,,,,34.1649,-119.172,anonymous,EN,"Yes, I consent",Undergraduate student,Male,,Hispanic or Latinx,,No,94720,"Bear Transit,AC Transit,Walk,Personal bike",,Bus,Bike or Scooter,Walk,No,Bus,Walk,Bus,Travel Time,35,Waiting or Parking Time,0,Travel Cost,6,45,0,2,20,10,7,35,15,2,40,5,2,10,0,5,Travel Time,30,Waiting or Parking Time,15,Travel Cost,9,25,15,1,45,0,4,45,5,1,15,20,3,35,5,9,Travel Time,25,Waiting or Parking Time,10,Travel Cost,3,10,15,4,40,10,1,15,5,6,25,5,1,30,15,4,Travel Time,30,Waiting or Parking Time,15,Travel Cost,3,15,5,5,10,10,6,35,10,8,35,10,8,20,10,10,Travel Time,5,Waiting or Parking Time,5,Travel Cost,4,30,15,1,10,0,10,10,20,8,10,15,2,25,15,2,Travel Time,30,Waiting or Parking Time,15,Travel Cost,3,35,0,2,35,0,4,40,10,1,20,0,6,15,0,9
2023-04-10 12:16:47,2023-04-10 12:33:10,IP Address,209.232.48.208,100,983,True,2023-04-10 12:33:11,R_0VC80TILwBsY3zX,,,,,37.7794,-122.2178,anonymous,EN,"Yes, I consent",Graduate student,Male,,"White,Asian",,"Yes, employed off campus",94704,"AC Transit,BART,Walk,Personal bike,Carpool",,"Rail (BART, Caltrain)",Bus,Walk,Yes,Bike or Scooter,"Rail (BART, Caltrain)",Walk,Travel Time,35,Waiting or Parking Time,15,Travel Cost,5,30,10,10,10,5,4,5,20,2,45,0,2,20,15,5,Travel Time,25,Waiting or Parking Time,15,Travel Cost,3,45,5,3,5,10,10,15,15,5,30,10,6,25,0,10,Travel Time,30,Waiting or Parking Time,20,Travel Cost,7,30,5,7,20,5,1,45,5,7,30,15,1,15,15,5,Travel Time,45,Waiting or Parking Time,10,Travel Cost,7,25,10,4,25,15,3,15,20,5,10,15,9,30,15,6,Travel Time,40,Waiting or Parking Time,0,Travel Cost,3,20,5,6,30,20,8,10,10,10,15,20,4,5,15,7,Travel Time,15,Waiting or Parking Time,5,Travel Cost,4,20,20,8,45,10,4,10,20,6,20,5,2,15,10,3
2023-04-10 12:30:33,2023-04-10 12:35:29,IP Address,136.152.36.234,100,295,True,2023-04-10 12:35:29,R_RK9rhlh0w6SFvrz,,,,,37.8906,-122.2936,anonymous,EN,"Yes, I consent",Graduate student,Male,,Hispanic or Latinx,,"Yes, employed off campus",,"AC Transit,Other (type below)","telecommute, GIG car",Walk,Walk,Bike or Scooter,No,Bus,"Rail (BART, Caltrain)",Bus,Travel Time,10,Waiting or Parking Time,0,Travel Cost,4,40,10,4,30,20,4,40,5,6,40,0,7,15,20,3,Travel Time,10,Waiting or Parking Time,10,Travel Cost,7,5,5,6,10,15,1,30,20,6,35,5,10,20,10,3,Travel Time,20,Waiting or Parking Time,5,Travel Cost,7,5,20,2,40,10,1,45,10,6,30,20,2,5,20,5,Travel Time,15,Waiting or Parking Time,15,Travel Cost,8,45,5,1,5,5,8,30,10,1,35,15,3,25,15,5,Travel Time,20,Waiting or Parking Time,10,Travel Cost,3,35,15,7,20,5,2,5,10,5,20,10,9,25,20,7,Travel Time,15,Waiting or Parking Time,15,Travel Cost,2,25,5,3,15,0,7,15,15,8,35,5,3,20,20,5
2023-04-10 13:53:29,2023-04-10 13:55:23,IP Address,23.93.176.51,100,113,True,2023-04-10 13:55:23,R_1DtWLQlvB4Q9Xo9,,,,,37.8919,-122.2636,anonymous,EN,"Yes, I consent",Graduate student,Female,,"White,Asian",,No,94709,"BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",,Bike or Scooter,Walk,Walk,Yes,Walk,Bike or Scooter,Bike or Scooter,Travel Time,45,Waiting or Parking Time,10,Travel Cost,1,40,10,4,35,15,3,20,0,4,45,0,7,10,15,2,Travel Time,25,Waiting or Parking Time,0,Travel Cost,2,20,5,8,25,20,4,45,5,4,30,10,3,40,5,1,Travel Time,35,Waiting or Parking Time,0,Travel Cost,5,35,10,4,45,5,5,10,15,6,45,10,7,5,20,7,Travel Time,25,Waiting or Parking Time,0,Travel Cost,9,25,15,3,35,10,8,25,0,10,10,15,8,15,15,9,Travel Time,35,Waiting or Parking Time,0,Travel Cost,4,25,0,8,25,15,8,35,0,2,30,20,4,25,20,4,Travel Time,35,Waiting or Parking Time,10,Travel Cost,5,5,15,7,45,10,3,25,15,3,25,5,2,35,10,7
2023-04-10 20:24:18,2023-04-10 20:29:01,IP Address,23.93.173.235,100,283,True,2023-04-10 20:29:02,R_30hDG0pdNrCD51b,,,,,37.8487,-122.2209,anonymous,EN,"Yes, I consent",Graduate student,Male,,Black or African American,,No,94611,"AC Transit,Personal bike",,Walk,Walk,Bike or Scooter,Yes,Bike or Scooter,Walk,Bike or Scooter,Travel Time,20,Waiting or Parking Time,10,Travel Cost,5,35,0,10,35,5,7,35,15,1,25,10,6,25,5,3,Travel Time,10,Waiting or Parking Time,0,Travel Cost,8,45,10,3,35,15,7,20,5,3,30,5,5,35,15,2,Travel Time,40,Waiting or Parking Time,5,Travel Cost,6,15,0,7,5,10,4,40,5,4,35,5,2,35,15,1,Travel Time,45,Waiting or Parking Time,10,Travel Cost,2,10,0,7,25,5,3,35,0,6,40,10,8,5,10,2,Travel Time,5,Waiting or Parking Time,10,Travel Cost,3,15,15,6,20,0,8,30,20,7,15,10,1,30,0,3,Travel Time,30,Waiting or Parking Time,5,Travel Cost,8,30,0,10,25,0,6,35,5,10,10,20,4,5,20,2
2023-04-10 20:42:39,2023-04-10 20:44:51,IP Address,184.23.21.86,100,131,True,2023-04-10 20:44:52,R_3jTgM4E8o96o9H0,,,,,37.8637,-122.276,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone,Rideshare (ex: Uber, Lyft)",,"Rail (BART, Caltrain)",Walk,Rideshare,No,"Rail (BART, Caltrain)",Bike or Scooter,Bike or Scooter,Travel Time,30,Waiting or Parking Time,10,Travel Cost,5,25,15,6,5,10,10,5,10,6,25,20,1,45,0,6,Travel Time,30,Waiting or Parking Time,10,Travel Cost,3,25,0,5,20,10,2,30,0,6,15,20,3,15,15,1,Travel Time,30,Waiting or Parking Time,20,Travel Cost,4,20,5,3,10,20,5,5,5,3,25,5,2,10,5,1,Travel Time,15,Waiting or Parking Time,20,Travel Cost,6,35,5,6,35,5,10,20,15,2,30,5,4,10,0,3,Travel Time,30,Waiting or Parking Time,20,Travel Cost,8,20,5,6,45,10,4,20,0,6,20,5,5,30,20,2,Travel Time,25,Waiting or Parking Time,20,Travel Cost,5,20,10,9,20,10,3,35,15,3,45,5,2,15,20,3
2023-04-11 12:01:58,2023-04-11 12:04:50,IP Address,166.198.34.1,100,171,True,2023-04-11 12:04:50,R_2c8CWu9chxM5cCl,,,,,37.7797,-122.4159,anonymous,EN,"Yes, I consent",Graduate student,Female,,"White,Asian",,"Yes, employed on campus as a student",94705,"AC Transit,BART,Walk",,Walk,Walk,Walk,No,Walk,Walk,Walk,Travel Time,30,Waiting or Parking Time,15,Travel Cost,5,15,5,6,10,10,6,15,15,2,25,0,6,15,10,3,Travel Time,15,Waiting or Parking Time,10,Travel Cost,8,20,15,3,45,10,1,20,15,8,20,15,5,45,0,7,Travel Time,30,Waiting or Parking Time,10,Travel Cost,3,25,0,3,30,0,4,35,15,7,35,0,4,30,0,3,Travel Time,5,Waiting or Parking Time,10,Travel Cost,5,40,5,5,15,5,9,30,5,5,30,20,5,15,15,8,Travel Time,40,Waiting or Parking Time,5,Travel Cost,5,40,0,8,30,15,7,40,10,1,15,20,1,20,10,4,Travel Time,10,Waiting or Parking Time,20,Travel Cost,2,30,10,7,15,15,2,25,15,9,20,10,4,10,10,3
